invoice_id,deal_id,invoice_type,invoice_date,invoice_due_date,paid_date,invoice_status,dunning_status,invoice_amount,delay_in_days,delay_bool,invoice_month,due_day,customer_id,deal_term,deal_monthly_amount,deal_signed_date,deal_deposit_amount,schufa_score,postal_code,date_of_birth,loyalty_status,schufa_group,deposit,deal_term_group,deal_monthly_amount_group,invoice_amount_group,age,age_group,due_day_group
in_1NOUqvHfRoBp5g8Kmsyyp7s1,10703793042,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,748.6,-3.0,False,6,7,228870302.0,12,748.6,27/10/2022,0.0,,,1976-08-03,gold,,False,7 - 12,500 - 999,500 - 999,46.0,40-49,8-12
in_1NOUqwHfRoBp5g8K4uK37fKO,9565499259,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,559.55,-3.0,False,6,7,89061751.0,12,559.55,22/07/2022,0.0,9733.0,16341.0,1984-07-10,gold,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,38.0,30-39,8-12
in_1NOUqxHfRoBp5g8KlUVZwrnr,9653176584,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,806.55,-3.0,False,6,7,95595101.0,12,806.55,31/07/2022,0.0,9891.0,15366.0,1974-02-07,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,49.0,40-49,8-12
in_1NOUqyHfRoBp5g8KE1qJkUHm,9589021983,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,728.0,-3.0,False,6,7,262688701.0,12,728.0,25/07/2022,0.0,,,1994-08-29,platinum,,False,7 - 12,500 - 999,500 - 999,28.0,20-29,8-12
in_1NOUqzHfRoBp5g8K8x6f906D,12671873451,monthly,2023-06-30,2023-07-07,2023-06-30,paid,,439.0,-7.0,False,6,7,414935901.0,12,508.0,23/03/2023,0.0,,,1964-08-27,gold,,False,7 - 12,500 - 999,0 - 499,58.0,50-59,8-12
in_1NOUqzHfRoBp5g8KF9Sogb3X,12576358485,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,499.0,-3.0,False,6,7,402103751.0,12,499.0,17/03/2023,0.0,9951.0,38536.0,1980-09-26,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,42.0,40-49,8-12
in_1NOUqzHfRoBp5g8KRKOUI8zy,12913013295,monthly,2023-06-30,2023-07-07,2023-06-30,paid,,648.0,-7.0,False,6,7,422714851.0,12,748.0,10/04/2023,0.0,9958.0,47447.0,1968-06-23,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,55.0,50-59,8-12
in_1NOUr2HfRoBp5g8KBVV9mfbT,10704648744,monthly,2023-06-30,2023-07-07,2023-07-25,paid,successfull,849.0,18.0,True,6,7,315810951.0,12,849.0,27/10/2022,0.0,,,1976-03-25,gold,,False,7 - 12,500 - 999,500 - 999,47.0,40-49,8-12
in_1NOUr4HfRoBp5g8K0ezDy5Y3,12054030975,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,888.0,-3.0,False,6,7,51308501.0,12,888.0,08/02/2023,0.0,,21401.0,1988-05-05,platinum,,False,7 - 12,500 - 999,500 - 999,35.0,30-39,8-12
in_1NOUr5HfRoBp5g8KKigJGgVW,12821860395,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,674.1,-3.0,False,6,7,9309551.0,12,674.1,03/04/2023,0.0,9963.0,65779.0,1971-09-17,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,51.0,50-59,8-12
in_1NOUr5HfRoBp5g8KNeMOMy5S,10029709737,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,709.0,-3.0,False,6,7,287052951.0,12,709.0,02/09/2022,0.0,9740.0,86470.0,1968-05-18,gold,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,55.0,50-59,8-12
in_1NOUrBHfRoBp5g8KYJkchPAl,12459006981,monthly,2023-06-30,2023-07-07,2023-06-30,paid,,431.1,-7.0,False,6,7,408428152.0,12,431.1,09/03/2023,0.0,9857.0,85757.0,1987-03-10,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,36.0,30-39,8-12
in_1NOUrEHfRoBp5g8KYKALiwU1,10193391234,monthly,2023-06-30,2023-07-07,2023-06-30,paid,,469.0,-7.0,False,6,7,293116851.0,12,469.0,15/09/2022,0.0,9981.0,47647.0,1977-06-17,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,46.0,40-49,8-12
in_1NOUrHHfRoBp5g8Kj61AdfAl,9767444238,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,1271.32,-3.0,False,6,7,273022551.0,12,1248.0,10/08/2022,0.0,8950.0,14612.0,1969-10-27,platinum,"8,500 - 8,999",False,7 - 12,"1,000 - 1,499","1,000 - 1,499",53.0,50-59,8-12
in_1NOUrMHfRoBp5g8K5TfqAxLM,10314038133,monthly,2023-06-30,2023-07-07,2023-07-04,paid,,589.0,-3.0,False,6,7,295199901.0,12,589.0,26/09/2022,0.0,9916.0,63110.0,1971-05-27,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,52.0,50-59,8-12
in_1NOcf0DOkQuZ6Q4MwDTwMvrl,8203158189,monthly,2023-06-30,2023-07-07,2023-07-05,paid,,419.0,-2.0,False,6,7,193940551.0,18,419.0,13/03/2022,0.0,9986.0,88348.0,1953-06-30,silver,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,70.0,70-79,8-12
in_1NOfJIDOkQuZ6Q4Mm3Y2KYaG,12390964497,monthly,2023-06-30,2023-07-07,2023-07-05,paid,,349.0,-2.0,False,6,7,405114901.0,12,349.0,05/03/2023,0.0,9925.0,3226.0,1967-12-16,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,55.0,50-59,8-12
in_1NOfsPDOkQuZ6Q4MmjBJ5uii,8188368282,monthly,2023-06-30,2023-07-07,2023-07-05,paid,,419.0,-2.0,False,6,7,189163851.0,18,419.0,10/03/2022,0.0,9065.0,38304.0,2000-06-30,gold,"9,000 - 9,249",False,13 - 18,0 - 499,0 - 499,23.0,20-29,8-12
in_1NOhQYDOkQuZ6Q4MOxzRzUYZ,7610997357,monthly,2023-06-30,2023-07-07,2023-07-05,paid,,398.05,-2.0,False,6,7,46384151.0,18,398.05,18/01/2022,0.0,9890.0,12359.0,1983-03-02,gold,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,40.0,40-49,8-12
in_1NOni9DOkQuZ6Q4ME9OFJHG1,11802403134,monthly,2023-06-30,2023-07-07,2023-07-05,paid,,769.93,-2.0,False,6,7,85276251.0,12,764.1,22/01/2023,0.0,9975.0,10115.0,1977-02-26,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,46.0,40-49,8-12
in_1NOpMQDOkQuZ6Q4MKaWPZvKn,13026506067,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,379.0,-3.0,False,7,8,410769102.0,13,379.0,17/04/2023,0.0,9356.0,22767.0,1982-09-22,gold,"9,250 - 9,499",False,13 - 18,0 - 499,0 - 499,40.0,40-49,8-12
in_1NOpMQDOkQuZ6Q4MmETt10xU,12475151424,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,388.0,-3.0,False,7,8,265542101.0,12,388.0,10/03/2023,0.0,9582.0,71063.0,1988-06-28,gold,"9,500 - 9,749",False,7 - 12,0 - 499,0 - 499,35.0,30-39,8-12
in_1NOpMRDOkQuZ6Q4MLIbKIngP,12185685063,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,314.1,-3.0,False,7,8,31529301.0,24,314.1,16/02/2023,0.0,9947.0,65203.0,1967-06-01,gold,"9,750 - 10000",False,19 - 24,0 - 499,0 - 499,56.0,50-59,8-12
in_1NOpMRDOkQuZ6Q4MivEb0cmG,13193827875,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,503.1,-3.0,False,7,8,49740251.0,18,503.1,02/05/2023,1509.3,,,1966-12-11,gold,,True,13 - 18,500 - 999,500 - 999,56.0,50-59,8-12
in_1NOpMSDOkQuZ6Q4Mon0Z6ZZG,13117279023,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,858.0,-3.0,False,7,8,431988001.0,6,858.0,24/04/2023,2574.0,,,1985-07-09,gold,,True,0 - 6,500 - 999,500 - 999,37.0,30-39,8-12
in_1NOpMYDOkQuZ6Q4M3rZUeGhw,11087079984,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,591.0,-3.0,False,7,8,448315351.0,12,591.0,25/11/2022,0.0,9768.0,86399.0,1987-05-22,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,36.0,30-39,8-12
in_1NOpRKHfRoBp5g8Kz1ohhfQB,13094829603,monthly,2023-07-01,2023-07-08,2023-07-13,paid,successfull,483.55,5.0,True,7,8,228812451.0,12,483.55,22/04/2023,0.0,9255.0,67346.0,1992-08-19,gold,"9,250 - 9,499",False,7 - 12,0 - 499,0 - 499,30.0,30-39,8-12
in_1NOpRPHfRoBp5g8KCFykFq9a,13261235076,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,492.1,-3.0,False,7,8,234616851.0,12,492.1,07/05/2023,0.0,9764.0,25474.0,1982-12-14,platinum,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,40.0,40-49,8-12
in_1NOrRFHfRoBp5g8KKQW30uo9,10390269996,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,799.0,-3.0,False,7,8,299494701.0,12,799.0,03/10/2022,0.0,,,1986-04-18,gold,,False,7 - 12,500 - 999,500 - 999,37.0,30-39,8-12
in_1NOrRGHfRoBp5g8KOqLydSm1,11647074069,monthly,2023-07-01,2023-07-08,2023-07-01,paid,,429.0,-7.0,False,7,8,368531057.0,12,429.0,10/01/2023,0.0,9924.0,10829.0,1981-05-22,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,42.0,40-49,8-12
in_1NOrRJHfRoBp5g8KyBs5jtc3,10562398641,monthly,2023-07-01,2023-07-08,2023-07-01,paid,,864.83,-7.0,False,7,8,310425251.0,12,859.0,14/10/2022,0.0,9682.0,25336.0,1985-03-11,silver,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,38.0,30-39,8-12
in_1NOrRMHfRoBp5g8K1ZT96P1U,11614153482,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,740.05,-3.0,False,7,8,73649251.0,12,740.05,09/01/2023,0.0,,92421.0,1981-08-08,platinum,,False,7 - 12,500 - 999,500 - 999,41.0,40-49,8-12
in_1NOrRVHfRoBp5g8Kn0OvJF6K,8735008851,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,199.0,-3.0,False,7,8,69648201.0,12,616.55,27/04/2022,0.0,9958.0,84036.0,1960-10-07,gold,"9,750 - 10000",False,7 - 12,500 - 999,0 - 499,62.0,60-69,8-12
in_1NOrRXHfRoBp5g8KA3Tyk6Yv,8859529287,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,199.0,-3.0,False,7,8,228521952.0,12,458.0,09/05/2022,0.0,9775.0,17033.0,1997-02-15,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,26.0,20-29,8-12
in_1NOrUHHfRoBp5g8KVWLLR4SV,12384728505,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,436.05,-3.0,False,7,8,209787651.0,12,436.05,06/03/2023,0.0,,,1964-08-19,gold,,False,7 - 12,0 - 499,0 - 499,58.0,50-59,8-12
in_1NOrUOHfRoBp5g8KwEHZl0jE,11907079542,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,1177.2,-3.0,False,7,8,53902701.0,12,1177.2,30/01/2023,0.0,9523.0,50374.0,1992-05-17,platinum,"9,500 - 9,749",False,7 - 12,"1,000 - 1,499","1,000 - 1,499",31.0,30-39,8-12
in_1NOrVfHfRoBp5g8KGrbIGU5Y,10880089164,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,454.83,-3.0,False,7,8,329188251.0,12,449.0,10/11/2022,0.0,9975.0,83209.0,1965-04-13,silver,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,58.0,50-59,8-12
in_1NOrVhHfRoBp5g8K7peHaTnD,10686012597,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,870.83,-3.0,False,7,8,318709701.0,12,788.0,26/10/2022,0.0,,,1991-11-04,gold,,False,7 - 12,500 - 999,500 - 999,31.0,30-39,8-12
in_1NOrW2HfRoBp5g8KdTPl0ofR,11578591539,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,559.0,-3.0,False,7,8,356368451.0,12,559.0,10/01/2023,0.0,,,1977-02-23,gold,,False,7 - 12,500 - 999,500 - 999,46.0,40-49,8-12
in_1NOrcRDOkQuZ6Q4MZxP5ol5W,8980140384,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,360.05,-3.0,False,7,8,87729251.0,13,360.05,22/05/2022,0.0,9944.0,85051.0,1980-10-21,silver,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,42.0,40-49,8-12
in_1NOrcvDOkQuZ6Q4Md6mV8djl,11727837765,monthly,2023-07-01,2023-07-08,2023-07-01,paid,,678.0,-7.0,False,7,8,376999051.0,13,678.0,17/01/2023,0.0,,,1976-10-18,gold,,False,13 - 18,500 - 999,500 - 999,46.0,40-49,8-12
in_1NOrcwDOkQuZ6Q4M7LcSIzUa,11568444804,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,349.0,-3.0,False,7,8,306639952.0,18,349.0,03/01/2023,0.0,9981.0,90584.0,1963-04-06,gold,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,60.0,60-69,8-12
in_1NOrcwDOkQuZ6Q4MWLoXWdBW,11633701392,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,659.0,-3.0,False,7,8,369624851.0,6,659.0,10/01/2023,0.0,,,1972-06-15,gold,,False,0 - 6,500 - 999,500 - 999,51.0,50-59,8-12
in_1NOrcwDOkQuZ6Q4MYq9DkevA,11575576116,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,379.05,-3.0,False,7,8,161587401.0,13,379.05,04/01/2023,0.0,9978.0,77933.0,1958-02-07,gold,"9,750 - 10000",False,13 - 18,0 - 499,0 - 499,65.0,60-69,8-12
in_1NOrcxDOkQuZ6Q4MX3ia9rUW,11029925493,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,529.2,-3.0,False,7,8,337192351.0,13,529.2,21/11/2022,0.0,9888.0,60316.0,1977-09-05,gold,"9,750 - 10000",False,13 - 18,500 - 999,500 - 999,45.0,40-49,8-12
in_1NOrcxDOkQuZ6Q4MpMasbphy,10893353571,monthly,2023-07-01,2023-07-08,2023-07-01,paid,,459.0,-7.0,False,7,8,311450851.0,12,459.0,11/11/2022,0.0,9797.0,81377.0,1988-06-23,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,35.0,30-39,8-12
in_1NP0BAHfRoBp5g8KgXUEn7A6,7986885156,monthly,2023-07-01,2023-07-08,2023-07-05,paid,,689.0,-3.0,False,7,8,183529651.0,24,689.0,22/02/2022,0.0,9854.0,89077.0,1965-08-20,platinum,"9,750 - 10000",False,19 - 24,500 - 999,500 - 999,57.0,50-59,8-12
in_1NP5ChDOkQuZ6Q4MyCYWyRMt,7346197260,monthly,2023-07-01,2023-07-08,2023-07-19,paid,successfull,418.44,11.0,True,7,8,161277001.0,18,419.0,27/12/2021,0.0,8852.0,31840.0,1982-03-20,gold,"8,500 - 8,999",False,13 - 18,0 - 499,0 - 499,41.0,40-49,8-12
in_1NPBu1HfRoBp5g8KUD3i8ZcG,12543274935,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,548.0,-4.0,False,7,9,402071501.0,12,548.0,15/03/2023,0.0,9419.0,68766.0,1999-02-07,gold,"9,250 - 9,499",False,7 - 12,500 - 999,500 - 999,24.0,20-29,8-12
in_1NPBu2HfRoBp5g8KiFBu9wxI,13292007777,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,429.0,-4.0,False,7,9,440564801.0,12,429.0,10/05/2023,0.0,8827.0,85540.0,1983-09-10,gold,"8,500 - 8,999",False,7 - 12,0 - 499,0 - 499,39.0,30-39,8-12
in_1NPCsuHfRoBp5g8KNsjC6YG2,11646721872,monthly,2023-07-02,2023-07-09,2023-07-17,paid,successfull,969.0,8.0,True,7,9,349551351.0,12,969.0,10/01/2023,969.0,9088.0,83229.0,1973-11-12,,"9,000 - 9,249",True,7 - 12,500 - 999,500 - 999,49.0,40-49,8-12
in_1NPCsuHfRoBp5g8KgdWC4gdN,11575989585,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,704.83,-4.0,False,7,9,365622751.0,6,699.0,09/01/2023,2097.0,,,1987-03-01,gold,,True,0 - 6,500 - 999,500 - 999,36.0,30-39,8-12
in_1NPCsuHfRoBp5g8Kr1GBN4Aq,12201862716,monthly,2023-07-02,2023-07-09,2023-07-02,paid,,859.66,-7.0,False,7,9,396328901.0,6,848.0,17/02/2023,2544.0,,,1993-08-04,gold,,True,0 - 6,500 - 999,500 - 999,29.0,20-29,8-12
in_1NPDl5HfRoBp5g8KAbRQDQ3t,10066524777,monthly,2023-07-02,2023-07-09,2023-07-21,paid,successfull,368.1,12.0,True,7,9,8594551.0,12,368.1,05/09/2022,0.0,9771.0,64832.0,1970-01-02,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,53.0,50-59,8-12
in_1NPDl5HfRoBp5g8KD6aRcOnV,11604779847,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,3825.49,-4.0,False,7,9,368239851.0,12,3808.0,07/01/2023,0.0,9907.0,37186.0,1993-12-14,,"9,750 - 10000",False,7 - 12,"3,000 - 3,999",">1,999",29.0,20-29,8-12
in_1NPDl5HfRoBp5g8KLDeoQtVM,12112785315,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,999.0,-4.0,False,7,9,391304901.0,12,999.0,13/02/2023,0.0,,,1971-03-23,platinum,,False,7 - 12,500 - 999,500 - 999,52.0,50-59,8-12
in_1NPDl5HfRoBp5g8KRjWDekmZ,12251396277,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,974.0,-4.0,False,7,9,398662201.0,12,974.0,21/02/2023,0.0,9949.0,63329.0,1969-05-07,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,54.0,50-59,8-12
in_1NPDl5HfRoBp5g8Kcg8EdMzA,12216114756,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,498.0,-4.0,False,7,9,362904951.0,6,498.0,18/02/2023,0.0,9966.0,31224.0,1972-04-05,gold,"9,750 - 10000",False,0 - 6,0 - 499,0 - 499,51.0,50-59,8-12
in_1NPDl5HfRoBp5g8Kvvg9erSs,10963218465,monthly,2023-07-02,2023-07-09,2023-07-02,paid,,664.05,-7.0,False,7,9,157040751.0,12,664.05,16/11/2022,0.0,9197.0,57629.0,1991-09-17,silver,"9,000 - 9,249",False,7 - 12,500 - 999,500 - 999,31.0,30-39,8-12
in_1NPDl6HfRoBp5g8K1ntAYkzp,9521743752,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,664.2,-4.0,False,7,9,386712851.0,12,664.2,18/07/2022,0.0,,,,,,False,7 - 12,500 - 999,500 - 999,,,8-12
in_1NPDl6HfRoBp5g8K5Vr8JVzB,9543948318,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,499.0,-4.0,False,7,9,262320201.0,12,499.0,20/07/2022,0.0,9954.0,27639.0,1991-02-01,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,32.0,30-39,8-12
in_1NPDl6HfRoBp5g8KDpTKQHIJ,12134881323,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,399.0,-4.0,False,7,9,394139651.0,12,399.0,14/02/2023,0.0,,,1990-07-20,gold,,False,7 - 12,0 - 499,0 - 499,32.0,30-39,8-12
in_1NPDl6HfRoBp5g8KTzImusIX,9906784614,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,539.0,-4.0,False,7,9,280251551.0,12,539.0,23/08/2022,0.0,8869.0,12627.0,1992-03-01,gold,"8,500 - 8,999",False,7 - 12,500 - 999,500 - 999,31.0,30-39,8-12
in_1NPDl6HfRoBp5g8KqJucV1pS,9857928789,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,779.0,-4.0,False,7,9,97021851.0,12,779.0,18/08/2022,0.0,9705.0,89340.0,1963-10-21,gold,"9,500 - 9,749",False,7 - 12,500 - 999,500 - 999,59.0,50-59,8-12
in_1NPDl6HfRoBp5g8Kzuk56PMt,11588167692,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,868.0,-4.0,False,7,9,353189451.0,12,868.0,05/01/2023,0.0,9894.0,91723.0,1978-05-03,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,45.0,40-49,8-12
in_1NPDl8HfRoBp5g8KXv50X2YK,11123773812,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,449.0,-4.0,False,7,9,240783251.0,12,449.0,02/12/2022,0.0,9978.0,42103.0,1976-05-21,platinum,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,47.0,40-49,8-12
in_1NPDl8HfRoBp5g8KrdYuHndJ,9670029066,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,519.0,-4.0,False,7,9,267398451.0,12,519.0,02/08/2022,0.0,,67366.0,1959-12-05,gold,,False,7 - 12,500 - 999,500 - 999,63.0,60-69,8-12
in_1NPDl9HfRoBp5g8KdjlPxFVJ,12163313727,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,598.0,-4.0,False,7,9,,12,598.0,15/02/2023,0.0,,,,,,False,7 - 12,500 - 999,500 - 999,,,8-12
in_1NPDlBHfRoBp5g8KWnjr8hoV,10603805571,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,568.0,-4.0,False,7,9,108955601.0,12,568.0,18/10/2022,0.0,,,1975-08-21,silver,,False,7 - 12,500 - 999,500 - 999,47.0,40-49,8-12
in_1NPDlDHfRoBp5g8KYDJeEdpI,10710782532,monthly,2023-07-02,2023-07-09,2023-07-27,paid,successfull,1049.66,18.0,True,7,9,310962801.0,12,1038.0,27/10/2022,0.0,9420.0,10249.0,1994-05-11,platinum,"9,250 - 9,499",False,7 - 12,"1,000 - 1,499","1,000 - 1,499",29.0,20-29,8-12
in_1NPDlOHfRoBp5g8KNFZQcclW,12726775386,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,869.66,-4.0,False,7,9,416980751.0,12,858.0,27/03/2023,0.0,,,2002-09-30,platinum,,False,7 - 12,500 - 999,500 - 999,20.0,20-29,8-12
in_1NPDlPHfRoBp5g8KmVoRjHlw,13026294162,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,509.0,-4.0,False,7,9,427812301.0,12,509.0,17/04/2023,0.0,9963.0,45721.0,1980-10-24,gold,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,42.0,40-49,8-12
in_1NPDlSHfRoBp5g8KRADfow5L,12351468348,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,987.05,-4.0,False,7,9,220930201.0,12,987.05,01/03/2023,0.0,9949.0,50937.0,1988-09-25,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,34.0,30-39,8-12
in_1NPDpODOkQuZ6Q4MqrWytkXl,9891040365,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,399.0,-4.0,False,7,9,281293301.0,13,399.0,22/08/2022,0.0,,,1993-06-12,gold,,False,13 - 18,0 - 499,0 - 499,30.0,30-39,8-12
in_1NPDpUDOkQuZ6Q4M34JJJyis,10537144695,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,629.0,-4.0,False,7,9,40164851.0,12,629.0,12/10/2022,0.0,9836.0,53119.0,1975-09-26,platinum,"9,750 - 10000",False,7 - 12,500 - 999,500 - 999,47.0,40-49,8-12
in_1NPDpUDOkQuZ6Q4M9TMhtahQ,11845624482,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,384.83,-4.0,False,7,9,382430051.0,13,379.0,25/01/2023,0.0,9414.0,94372.0,1991-11-20,gold,"9,250 - 9,499",False,13 - 18,0 - 499,0 - 499,31.0,30-39,8-12
in_1NPDpUDOkQuZ6Q4MObKCkcdx,10872771246,monthly,2023-07-02,2023-07-09,2023-07-02,paid,,699.0,-7.0,False,7,9,329179601.0,12,699.0,10/11/2022,0.0,,17291.0,1977-03-24,silver,,False,7 - 12,500 - 999,500 - 999,46.0,40-49,8-12
in_1NPDpVDOkQuZ6Q4M0WwtvCqw,10880725779,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,788.0,-4.0,False,7,9,328293801.0,12,788.0,10/11/2022,0.0,,86830.0,1957-08-26,silver,,False,7 - 12,500 - 999,500 - 999,65.0,60-69,8-12
in_1NPDpVDOkQuZ6Q4M2OCzYpQc,10614218049,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,379.0,-4.0,False,7,9,211957801.0,12,379.0,19/10/2022,0.0,8078.0,37242.0,1991-11-24,silver,"8,000 - 8,499",False,7 - 12,0 - 499,0 - 499,31.0,30-39,8-12
in_1NPDpVDOkQuZ6Q4MQZAWffmk,10884463146,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,579.0,-4.0,False,7,9,329784651.0,12,579.0,11/11/2022,0.0,,,1978-12-18,platinum,,False,7 - 12,500 - 999,500 - 999,44.0,40-49,8-12
in_1NPDpVDOkQuZ6Q4MS5Fw7H01,12704036913,monthly,2023-07-02,2023-07-09,2023-07-02,paid,,615.6,-7.0,False,7,9,180132701.0,6,615.6,24/03/2023,0.0,9931.0,61462.0,1965-08-31,platinum,"9,750 - 10000",False,0 - 6,500 - 999,500 - 999,57.0,50-59,8-12
in_1NPDpVDOkQuZ6Q4Mkk0EjSE6,12923340291,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,470.38,-4.0,False,7,9,187423301.0,12,464.55,11/04/2023,0.0,9973.0,80804.0,1971-08-16,gold,"9,750 - 10000",False,7 - 12,0 - 499,0 - 499,51.0,50-59,8-12
in_1NPDpWDOkQuZ6Q4MXSw6lvqq,11649986667,monthly,2023-07-02,2023-07-09,2023-07-05,paid,,589.0,-4.0,False,7,9,371978552.0,13,589.0,11/01/2023,0.0,8946.0,,1972-03-26,gold,"8,500 - 8,999",False,13 - 18,500 - 999,500 - 999,51.0,50-59,8-12
in_1NPDpWDOkQuZ6Q4MwIz05IvG,12747709188,monthly,2023-07-02,2023-07-09,2023-07-02,paid,,475.3,-7.0,False,7,9,315001301.0,6,474.05,28/03/2023,0.0,,,1971-03-30,gold,,False,0 - 6,0 - 499,0 - 499,52.0,50-59,8-12
in_1NPYJvDOkQuZ6Q4Mn3kmKE0u,12773827413,monthly,2023-07-03,2023-07-10,2023-07-05,paid,,1149.0,-5.0,False,7,10,414975201.0,12,1149.0,30/03/2023,1149.0,9900.0,74889.0,1975-11-06,silver,"9,750 - 10000",True,7 - 12,"1,000 - 1,499","1,000 - 1,499",47.0,40-49,8-12
in_1NPYK3DOkQuZ6Q4M3TF29orV,12998845602,monthly,2023-07-03,2023-07-10,2023-07-05,paid,,749.0,-5.0,False,7,10,426623201.0,12,749.0,17/04/2023,749.0,,,1983-09-08,gold,,True,7 - 12,500 - 999,500 - 999,39.0,30-39,8-12
in_1NPYK8HfRoBp5g8K1AjbdYxQ,12184044165,monthly,2023-07-03,2023-07-10,2023-07-03,paid,,692.55,-7.0,False,7,10,,6,692.55,20/02/2023,0.0,,,,,,False,0 - 6,500 - 999,500 - 999,,,8-12
in_1NPYK9HfRoBp5g8KSN88zLCg,12429317790,monthly,2023-07-03,2023-07-10,2023-07-05,paid,,808.0,-5.0,False,7,10,394821351.0,6,808.0,07/03/2023,0.0,9826.0,31171.0,1984-05-26,gold,"9,750 - 10000",False,0 - 6,500 - 999,500 - 999,39.0,30-39,8-12
